rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
1624	1	2	2	N/A	-93.45180731881311	0.9999999999999999	153.57916459259764	C14H22O2	[M - H2O + H]+	BSFUDCIRZBAPDS	InChI=1S/C14H22O2/c1-9-4-5-11-10(8-14(11,2)3)13(16)7-6-12(9)15/h10-12,15H,1,4-8H2,2-3H3	Isokobusone	CC1(CC2C1CCC(=C)C(CCC2=O)O)C	2.0999999	1493936;1493937;3860435;7067856;7067857;6325428;6558362;6987480;17036881;22308095	HMDB:(36791);SuperNatural:(SN00006648 SN00006649 SN00372139 SN00002013 SN00006650);ZINC bio:(ZINC01410176 ZINC01410177 ZINC03979077 ZINC03979078 ZINC03979079 ZINC04476635);MeSH:(3860435);PubMed;COCONUT:(CNP0355445);KNApSAcK:(12491);Natural Products:(UNPD63845 UNPD192692);PubChem:(1493936 1493937 3860435 7067856 7067857 6325428 6558362 6987480 17036881 22308095);CHEBI:(80838 108586);PubChem class - bio and metabolites;KEGG:(C16977);Training Set	19980670	205.15867558786385	198.97299528121948	1510_Celastraceae_pos_sirius_red_1535
1625	1	2	2	0.06869710020585279	-39.273758821627865	0.9999999999999999	123.41607906502216	C8H14O2	[M - H2O + H]+	IPBFYZQJXZJBFQ	InChI=1S/C8H14O2/c1-2-3-4-7-5-6-8(9)10-7/h7H,2-6H2,1H3	4-Octanolide	CCCCC1CCC(=O)O1	2.2421329	7704;7057971;7057972	HMDB:(35422);PubChem class - food;SuperNatural:(SN00156792);ZINC bio:(ZINC03860658 ZINC03860659);additional;MeSH:(7704 7057971);PubMed;NORMAN:(NS00013082);COCONUT:(CNP0194903);Natural Products:(UNPD7698);PubChem:(7704 7057971 7057972);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	222093390	125.09595366071893	285.1131227519363	131_Celastraceae_pos_sirius_red_132
1626	1	2	2	N/A	-40.86592433658814	0.9999999999999999	123.41607906502216	C8H12O	[M + H]+	QDVCREQHYGJERU	InChI=1S/C8H12O/c1-3-5-7-8(9)6-4-2/h3-5H,2,6-7H2,1H3	null	CC=CCC(=O)CC=C	1.70000005	15467071	PubChem:(15467071)	2	125.09595366071893	285.1131227519363	131_Celastraceae_pos_sirius_red_132
1627	1	1	1	0.06862476343031419	-197.36193792087468	0.9999999999999999	67.3991938159392	C5H12BNO3	[M + H]+	ROZJZBJNOUCCQV	InChI=1S/C5H12BNO3/c7-2-5-10-6-8-3-1-4-9-6/h1-5,7H2	ACMC-20lwee	B1(OCCCO1)OCCN	-0.540478051	71329272	PubChem:(71329272)	2	145.10147197346285	346.8160057067871	304_Celastraceae_pos_sirius_red_305
1628	1	1	1	0.0685854926699704	-37.79721694513784	0.9999999999999999	42.00064833923043	C11H12	[M + H]+	NGKBFYJXXFNXCK	InChI=1S/C11H12/c1-11-9-7-5-3-2-4-6-8-10-11/h2-10H,1H3	methylcyclodecapentaene	CC1=CC=CC=CC=CC=C1	3.56109428	58676148	PubChem:(58676148)	2	145.10121311708423	208.25899600982666	302_Celastraceae_pos_sirius_red_303
1629	1	2	2	0.06848797573564097	-80.03595393589838	0.9999999999999999	340.06192744391785	C13H22O3	[M - H2O + H]+	MDMGYVKSIFHRBU	InChI=1S/C13H22O3/c1-3-5-7-11(14)9-13(16)10-12(15)8-6-4-2/h3-4,11-12,14-15H,1-2,5-10H2	null	C=CCCC(CC(=O)CC(CCC=C)O)O	1.5	101152613	PubChem:(101152613)	2	209.15360124090645	201.07450246810913	1667_Celastraceae_pos_sirius_red_1694
1630	1	2	2	N/A	-87.338815503836	0.9999999999999999	340.06192744391785	C13H20O2	[M + H]+	GSTVTHMQXVKNQF	InChI=1S/C13H20O2/c1-9-7-11(15)8-13(3,4)12(9)6-5-10(2)14/h7,12H,5-6,8H2,1-4H3	3-Oxo-7,8-dihydro-.alpha.-ionone	CC1=CC(=O)CC(C1CCC(=O)C)(C)C	1.39999998	592057	NORMAN:(NS00060559);COCONUT:(CNP0205660);KNApSAcK:(48295);Natural Products:(UNPD104658);PubChem:(592057);SuperNatural:(SN00376682);YMDB Mine	34363179026	209.15360124090645	201.07450246810913	1667_Celastraceae_pos_sirius_red_1694
1631	1	1	1	0.0683777039613138	-52.818262854327166	0.9999999999999999	57.83737418916066	C10H9N5	[M + H]+	UNLTWXCOYTWXKP	InChI=1S/C10H9N5/c1-7-5-9(6-11)14-10(13-7)15-4-3-12-8(15)2/h3-5H,1-2H3	null	CC1=CC(=NC(=N1)N2C=CN=C2C)C#N	1.10000002	107545515	PubChem:(107545515)	2	200.09308338066248	20.097231035538094	1368_Celastraceae_pos_sirius_red_1389
1632	1	3	3	0.06829310864495243	-56.686146794841285	0.9999999999999999	117.92406675241767	C13H20O	[M + H]+	RLOWOYWVXVCMAX	InChI=1S/C13H20O/c1-10-5-4-6-11(2)12(3)9-13(14)8-7-10/h6-7,12H,4-5,8-9H2,1-3H3	null	CC1CC(=O)CC=C(CCC=C1C)C	2.29999995	10511965;10774135;10797837	PubChem:(10511965 10774135 10797837)	2	193.1587993379328	192.44560932640695	1175_Celastraceae_pos_sirius_red_1191
1633	1	3	3	N/A	-70.76877810951554	0.9999999999999999	117.92406675241767	C13H24O3	[M - H4O2 + H]+	AATPRZKJGMAODT	InChI=1S/C13H24O3/c1-11(10-14)8-6-4-3-5-7-9-12(2)13(15)16/h9,11,14H,3-8,10H2,1-2H3,(H,15,16)	null	CC(CCCCCCC=C(C)C(=O)O)CO	3.5	87150968;91340694	PubChem:(87150968 91340694)	2	193.1587993379328	192.44560932640695	1175_Celastraceae_pos_sirius_red_1191
1634	1	3	3	N/A	-102.27521676346471	0.9999999999999999	117.92406675241767	C13H22O2	[M - H2O + H]+	STFXUMQLYXABNX	InChI=1S/C13H22O2/c1-9-5-8-12(15)13(3,4)11(9)7-6-10(2)14/h5-7,10-12,14-15H,8H2,1-4H3	null	CC1=CCC(C(C1C=CC(C)O)(C)C)O	1.89999998	91747288	PubChem:(91747288)	2	193.1587993379328	192.44560932640695	1175_Celastraceae_pos_sirius_red_1191
1635	1	1	1	0.0682269334166021	-70.47038450345356	0.9999999999999999	94.92613893315598	C11H14	[M + H]+	LZIHCFJGGNTBMC	InChI=1S/C11H14/c1-5-10(6-2)9-11(7-3)8-4/h5-10H,1-4H2	null	C=CC(C=C)C=C(C=C)C=C	4.4000001	57623149	PubChem:(57623149)	2	147.11692027758264	207.3217499256134	333_Celastraceae_pos_sirius_red_334
1636	1	1	2	0.06820553285785368	-77.02350320829257	0.9155778894472361	34.771992080811465	C14H12O2	[M + H]+	KLKOZQTVEOCZLV	InChI=1S/C14H12O2/c1-10(15)11-6-8-12(9-7-11)13-4-2-3-5-14(13)16/h2-9,16H,1H3	null	CC(=O)C1=CC=C(C=C1)C2=CC=CC=C2O	2.89255762	15889708	PubChem:(15889708)	2	213.0915002894352	352.12300300598145	1774_Celastraceae_pos_sirius_red_1805
1637	1	2	2	0.06819840534990367	-58.016931322170805	0.9999999999999999	168.57679208421536	C13H18O	[M + H]+	LJZZGMKQFQHFFT	InChI=1S/C13H18O/c1-4-6-13(7-5-2)9-11(3)8-12(14)10-13/h4-5,8H,1-2,6-7,9-10H2,3H3	null	CC1=CC(=O)CC(C1)(CC=C)CC=C	2.79999995	67856774	PubChem:(67856774)	2	191.14289760063522	176.3462483882904	1086_Celastraceae_pos_sirius_red_1100
1638	1	2	2	N/A	-92.3541384426706	0.9999999999999999	168.57679208421536	C13H20O2	[M - H2O + H]+	GSTVTHMQXVKNQF	InChI=1S/C13H20O2/c1-9-7-11(15)8-13(3,4)12(9)6-5-10(2)14/h7,12H,5-6,8H2,1-4H3	3-Oxo-7,8-dihydro-.alpha.-ionone	CC1=CC(=O)CC(C1CCC(=O)C)(C)C	1.39999998	592057	NORMAN:(NS00060559);COCONUT:(CNP0205660);KNApSAcK:(48295);Natural Products:(UNPD104658);PubChem:(592057);SuperNatural:(SN00376682);YMDB Mine	34363179026	191.14289760063522	176.3462483882904	1086_Celastraceae_pos_sirius_red_1100
1639	1	1	1	0.06818385332436219	-83.72397317082309	0.9999999999999999	79.57573995688139	C9H12O2	[M + H]+	XPTASFZBTIJTKU	InChI=1S/C9H12O2/c1-3-5-9(11)7-6-8(10)4-2/h3,6-7H,1,4-5H2,2H3	null	CCC(=O)C=CC(=O)CC=C	1.10000002	102177933	PubChem:(102177933)	2	153.0910374384322	75.07890706881881	424_Celastraceae_pos_sirius_red_426
1640	1	1	1	0.06816772240510782	-38.129560209004985	0.9999999999999999	107.58993414134467	C14H24	[M + H]+	SWOTWZQSDMSTTR	InChI=1S/C14H24/c1-7-14(5,6)12-8-11(2)9-13(3,4)10-12/h7-8,12H,1,9-10H2,2-6H3	null	CC1=CC(CC(C1)(C)C)C(C)(C)C=C	4.80000019	10976345	PubChem:(10976345)	2	193.19564615023137	337.5559902191162	1187_Celastraceae_pos_sirius_red_1203
1641	1	1	2	N/A	-182.664049013811	0.5080402010050251	58.767283036820494	C7H16BNO3	[M + H]+	QDIAXBMOHVCCIM	InChI=1S/C7H16BNO3/c1-4-5(2)6(7(10)11)9-8(3)12/h5-6,9,12H,4H2,1-3H3,(H,10,11)	2-[[hydroxy(methyl)boranyl]amino]-3-methylpentanoic acid	B(C)(NC(C(C)CC)C(=O)O)O	1.08247542	21345007;59892678;59895821;90992995	PubChem:(21345007 59892678 59895821 90992995)	2	173.1327223026302	327.07200050354004	720_Celastraceae_pos_sirius_red_723
1642	1	1	1	0.0681186929121553	-139.98310129404987	0.9999999999999999	188.3369762507514	C12H17NO	[M + Na]+	RDWGRABCRLHMRZ	InChI=1S/C12H17NO/c1-3-4-11-5-7-12(8-6-11)9-13-10(2)14/h5-8H,3-4,9H2,1-2H3,(H,13,14)	null	CCCC1=CC=C(C=C1)CNC(=O)C	2.57235408	110780419	PubChem:(110780419)	2	214.12018927673589	177.81400680541992	1809_Celastraceae_pos_sirius_red_1840
1643	1	1	2	0.06799572509326164	-146.59672509907205	0.9894472361809046	108.26186067657494	C8H16FNO2S	[M + H]+	FUYWZKGYPJGQBZ	InChI=1S/C8H16FNO2S/c9-13(11,12)8-3-1-7(2-4-8)5-6-10/h7-8H,1-6,10H2	null	C1CC(CCC1CCN)S(=O)(=O)F	1.10000002	134535046	PubChem:(134535046)	2	210.09662023319785	241.2030029296875	1697_Celastraceae_pos_sirius_red_1724
1644	1	1	1	0.06787103667559106	-49.709656523709505	0.9999999999999999	148.92591528471345	C10H22O4	[M + H]+	COBPKKZHLDDMTB	InChI=1S/C10H22O4/c1-2-3-5-12-7-9-14-10-8-13-6-4-11/h11H,2-10H2,1H3	Dowanol tbat	CCCCOCCOCCOCCO	0.81865412	8923	NORMAN:(NS00001775);PubChem:(8923);additional;PubChem class - bio and metabolites;HSDB:(143-22-6);PubChem class - safety and toxic;Training Set	84689410	207.15932838595498	123.05731326341629	1597_Celastraceae_pos_sirius_red_1623
1645	1	2	2	0.06782509622068629	-32.63396450365943	0.9999999999999999	163.48263711342204	C14H24O2	[M - H2O + H]+	JNXXRQLAAJXERE	InChI=1S/C14H24O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h1H,3-13H2,(H,15,16)	Myristic Acid Alkyne	C#CCCCCCCCCCCCC(=O)O	4.7620039	5312715	Training Set;PubChem:(5312715);PubMed;ZINC bio:(ZINC14722601);additional	548930	207.17432035972192	284.4607526063919	1603_Celastraceae_pos_sirius_red_1629
1646	1	2	2	N/A	-87.1554388044731	0.9999999999999999	163.48263711342204	C14H22O	[M + H]+	JVTGZIZPEUXKOV	InChI=1S/C14H22O/c1-10-8-11(2)13(7-6-12(3)15)14(4,5)9-10/h6-8,10,13H,9H2,1-5H3	3-Buten-2-one, 4-(2,4,6,6-tetramethyl-2-cyclohexen-1-yl)-	CC1CC(C(C(=C1)C)C=CC(=O)C)(C)C	3.29999995	22726418;57125708	MeSH:(22726418);PubChem:(22726418 57125708);PubMed	70	207.17432035972192	284.4607526063919	1603_Celastraceae_pos_sirius_red_1629
1647	1	1	4	0.0677809345454855	-113.91872302695461	0.4703517587939699	9.067618120257281	C7H14N4O4	[M + H]+	SWNCHPHZBCWPKB	InChI=1S/C7H14N4O4/c8-1-2-9-7(15)11-3-5(12)10-4-6(13)14/h1-4,8H2,(H,10,12)(H,13,14)(H2,9,11,15)	null	C(CNC(=O)NCC(=O)NCC(=O)O)N	-4.9000001	61402787	PubChem:(61402787)	2	219.10967950817584	269.4360065460205	1975_Celastraceae_pos_sirius_red_2018
1648	1	1	1	0.06774570085865385	-41.337518402629954	0.9999999999999999	68.41554858458997	C15H22	[M + H]+	KZGFICOOTRTJCU	InChI=1S/C15H22/c1-11-6-5-7-12(2)13-10-15(3,4)14(13)9-8-11/h6,10,14H,2,5,7-9H2,1,3-4H3	null	CC1=CCCC(=C)C2=CC(C2CC1)(C)C	4.46776533	""	KEGG Mine	8589934592	203.17951434942557	300.87650299072266	1446_Celastraceae_pos_sirius_red_1469
1649	1	1	2	0.0677214761022325	-96.51384213013327	0.9125628140703517	44.31204228175963	C4H4F2N2S2	[M + H]+	KXAURNZGPDRECZ	InChI=1S/C4H4F2N2S2/c1-9-4-8-7-3(10-4)2(5)6/h2H,1H3	2-(difluoromethyl)-5-methylsulfanyl-1,3,4-thiadiazole	CSC1=NN=C(S1)C(F)F	1.89999998	14555343	PubChem:(14555343)	2	182.9852623242289	205.89200019836426	917_Celastraceae_pos_sirius_red_922
1650	1	1	1	0.06760099192616018	-78.02643700143716	0.9999999999999999	133.16992859257437	C9H12O2	[M + H]+	XPTASFZBTIJTKU	InChI=1S/C9H12O2/c1-3-5-9(11)7-6-8(10)4-2/h3,6-7H,1,4-5H2,2H3	null	CCC(=O)C=CC(=O)CC=C	1.10000002	102177933	PubChem:(102177933)	2	153.09110402013712	90.20900130271912	425_Celastraceae_pos_sirius_red_427
1651	1	1	1	0.06757272858351476	-53.50694331302574	0.9999999999999999	56.0556823253589	C13H18	[M + H]+	WIIFFMXXGQZQNF	InChI=1S/C13H18/c1-5-6-9-12-11(2)8-7-10-13(12,3)4/h1,6,8-9,12H,7,10H2,2-4H3	6-[(E)-but-1-en-3-ynyl]-1,5,5-trimethylcyclohexene	CC1=CCCC(C1C=CC#C)(C)C	3.70000005	14730884	PubChem:(14730884);KEGG Mine	8589934594	175.14806727757937	248.68849754333496	746_Celastraceae_pos_sirius_red_749
1652	1	1	1	0.0675345813889677	-150.87279263925944	0.9999999999999999	31.965177532444464	C13H17NO	[M + H]+	ZNRIBNDIQDDPPA	InChI=1S/C13H17NO/c1-10-4-6-13(7-5-10)14-9-11(2)8-12(3)15/h4-8,14H,9H2,1-3H3	4-methyl-5-(4-methylanilino)pent-3-en-2-one	CC1=CC=C(C=C1)NCC(=CC(=O)C)C	2.9000001	3290843;5784258	PubChem:(3290843 5784258)	2	204.13830602000797	83.37674796581268	1480_Celastraceae_pos_sirius_red_1504
1653	1	1	1	0.06749874865037414	-57.72196083589281	0.9999999999999999	99.2825377722811	C8H14O2	[M + H]+	CFNNUWKVCNMSFJ	InChI=1S/C8H14O2/c1-6(2)5-7-3-4-8(9)10-7/h6-7H,3-5H2,1-2H3	5-(2-methylpropyl)oxolan-2-one	CC(C)CC1CCC(=O)O1	2.02256131	86732;59293972;90324471	PubChem:(86732 59293972 90324471)	2	143.10676787163524	205.42150117456913	280_Celastraceae_pos_sirius_red_281
1654	1	3	3	0.06727470762992811	-36.248918459620995	0.9999999999999999	183.93461557346038	C13H20O	[M + H]+	FYOLMFWUIXBNDC	InChI=1S/C13H20O/c1-5-7-12(14)11-8-6-9-13(3,4)10(11)2/h5,7H,6,8-9H2,1-4H3	null	CC=CC(=O)C1=C(C(CCC1)(C)C)C	3.5	70610725	PubChem:(70610725)	2	193.1586834098173	99.15175080299377	1169_Celastraceae_pos_sirius_red_1185
1655	1	3	3	N/A	-42.43134300475412	0.9999999999999999	183.93461557346038	C13H24O3	[M - H4O2 + H]+	QQMDRBATPLAFPG	InChI=1S/C13H24O3/c1-12(14)10-8-6-4-2-3-5-7-9-11-13(15)16/h9,11-12,14H,2-8,10H2,1H3,(H,15,16)	null	CC(CCCCCCCCC=CC(=O)O)O	3.70000005	86289710	PubChem:(86289710);CHEBI:(78979)	34	193.1586834098173	99.15175080299377	1169_Celastraceae_pos_sirius_red_1185
1656	1	3	3	N/A	-79.08997249125437	0.9999999999999999	183.93461557346038	C13H22O2	[M - H2O + H]+	YMPWNWKMDRCUQW	InChI=1S/C13H22O2/c1-11(6-7-13(3)10-15)4-5-12(2)8-9-14/h4,7-8,14-15H,5-6,9-10H2,1-3H3	null	CC(=CCC(=CCO)C)CC=C(C)CO	2.9000001	134872942	PubChem:(134872942)	2	193.1586834098173	99.15175080299377	1169_Celastraceae_pos_sirius_red_1185
1657	1	2	2	0.06723393086943781	-392.6254137490454	0.9999999999999999	163.79288899053174	C12H18N3O	[M + H]+	TXXPVWPCNNSGJZ	InChI=1S/C12H18N3O/c1-14-5-7-15(8-6-14)10-12-4-2-3-11(12)9-13-16/h2-4,9,16H,5-8,10H2,1H3	null	CN1CCN(CC1)C[C]2[CH][CH][CH][C]2C=NO	1.10000002	10831075	PubChem:(10831075)	2	221.15248124396177	201.97165587370728	2067_Celastraceae_pos_sirius_red_2119
1658	1	2	2	N/A	-468.8170655092125	0.9999999999999999	163.79288899053174	C12H20N3O2	[M - H2O + H]+	HGZCVLHXUGVRNJ	InChI=1S/C12H20N3O2/c1-8(2)6-12(13)7-14-5-4-10(9(3)16)15(14)11(12)17/h8,10,13H,4-7H2,1-3H3	null	CC(C)CC1(CN2CCC(N2C1=O)C(=O)C)[NH]	0.300000012	57599604	PubChem:(57599604)	2	221.15248124396177	201.97165587370728	2067_Celastraceae_pos_sirius_red_2119
1659	1	1	1	0.06707677817230258	-85.83335022086867	0.9999999999999999	207.60015842741564	C8H18O3	[M + Na]+	QUUPCYYWQSZJHE	InChI=1S/C8H18O3/c1-2-7(10)3-4-8(11)5-6-9/h7-11H,2-6H2,1H3	octane-1,3,6-triol	CCC(CCC(CCO)O)O	0.300000012	18949582	PubChem:(18949582)	2	185.11476049212166	108.9802497625351	974_Celastraceae_pos_sirius_red_983
1660	1	1	1	0.06691164874025796	-43.342678812208426	0.9999999999999999	39.35099905824591	C10H15NO2S	[M + H]+	IPRJXAGUEGOFGG	InChI=1S/C10H15NO2S/c1-2-3-9-11-14(12,13)10-7-5-4-6-8-10/h4-8,11H,2-3,9H2,1H3	Uniplex 214	CCCCNS(=O)(=O)C1=CC=CC=C1	2.0999999	19241;138396170	SuperNatural:(SN00156365);Maconda:(CON00047);ZINC bio:(ZINC01666831);additional;MeSH:(19241);PubMed;NORMAN:(NS00007746);COCONUT:(CNP0249531);KNApSAcK:(41687);Natural Products:(UNPD43555);PubChem:(19241 138396170);CHEBI:(44237);PubChem class - bio and metabolites;PubChem class - safety and toxic	87860342	214.08880624485514	201.76238000392914	1802_Celastraceae_pos_sirius_red_1833
1661	1	1	1	0.06666057700576775	-58.399206338801434	0.9999999999999999	101.56050181910044	C8H14O2	[M + H]+	WOEHIWKPBUWQMU	InChI=1S/C8H14O2/c1-6-3-8(5-9)4-7(2)10-6/h5-8H,3-4H2,1-2H3	null	CC1CC(CC(O1)C)C=O	0.899999976	58424328;83904936;124567659;124567660	PubChem:(58424328 83904936 124567659 124567660)	2	143.1073286397722	360.89558959007263	291_Celastraceae_pos_sirius_red_292
1662	1	3	3	0.06663881757918487	-65.07334933086712	0.9999999999999999	46.20443038600849	C11H18O3	[M - H4O2 + H]+	NNPNICRPSHPCNH	InChI=1S/C11H18O3/c1-3-5-7-9(11(13)14)10(12)8-6-4-2/h3-4,9-10,12H,1-2,5-8H2,(H,13,14)	null	C=CCCC(C(CCC=C)O)C(=O)O	2.0999999	138473499	PubChem:(138473499)	2	163.11122719389576	145.58500170707703	553_Celastraceae_pos_sirius_red_555
1663	1	3	3	N/A	-80.47011684240242	0.9999999999999999	46.20443038600849	C11H16O2	[M - H2O + H]+	AVEPEDIGFWGLCT	InChI=1S/C11H16O2/c12-11(13)10-3-1-2-9(10)7-6-8-4-5-8/h6-10H,1-5H2,(H,12,13)	null	C1CC(C(C1)C(=O)O)C=CC2CC2	2.5999999	131241654;129994915	PubChem:(131241654 129994915)	2	163.11122719389576	145.58500170707703	553_Celastraceae_pos_sirius_red_555
1664	1	3	3	N/A	-87.39727173288429	0.9999999999999999	46.20443038600849	C11H14O	[M + H]+	AGWJDJUZJYANLR	InChI=1S/C11H14O/c1-3-10-5-4-6-11(10)7-9(2)8-12/h3,5,8,11H,1-2,4,6-7H2	null	C=CC1=CCCC1CC(=C)C=O	2.4000001	10464632	PubChem:(10464632)	2	163.11122719389576	145.58500170707703	553_Celastraceae_pos_sirius_red_555
1665	1	1	1	0.06654118627973879	-94.7093266236928	0.9999999999999999	84.6968782992809	C8H13NO4	[M + H]+	UZUGZDKTNOOPEL	InChI=1S/C8H13NO4/c1-4(7(10)11)5-2-3-6(9-5)8(12)13/h4-6,9H,2-3H2,1H3,(H,10,11)(H,12,13)	(2S,5S)-5-((S)-1-Carboxyethyl)pyrrolidine-2-carboxylic acid	CC(C1CCC(N1)C(=O)O)C(=O)O	-2.20000005	45381064;45381065;75114236;101341979	PubChem:(45381064 45381065 75114236 101341979);PubMed	66	188.09098490576426	126.91699504852295	1021_Celastraceae_pos_sirius_red_1034
1666	1	1	1	0.06648232361743157	-48.09996567600572	0.9999999999999999	107.19782295582158	C13H18	[M + H]+	WIIFFMXXGQZQNF	InChI=1S/C13H18/c1-5-6-9-12-11(2)8-7-10-13(12,3)4/h1,6,8-9,12H,7,10H2,2-4H3	6-[(E)-but-1-en-3-ynyl]-1,5,5-trimethylcyclohexene	CC1=CCCC(C1C=CC#C)(C)C	3.70000005	14730884	PubChem:(14730884);KEGG Mine	8589934594	175.1481102200094	155.57699918746948	744_Celastraceae_pos_sirius_red_747
1667	1	1	2	N/A	-87.19664969771527	0.9899497487437188	15.685724855544544	C3H7BO4S	[M + H]+	RRRXWDXCGGODRR	InChI=1S/C3H7BO4S/c5-4(6)9(7,8)3-1-2-3/h3,5-6H,1-2H2	null	B(O)(O)S(=O)(=O)C1CC1	-0.362292737	66711687	PubChem:(66711687)	2	150.02658525269177	201.07499599456787	384_Celastraceae_pos_sirius_red_386
1668	1	1	1	0.06623356303271687	-84.60060723143901	0.9999999999999999	175.6254937683233	C14H20O2	[M + H]+	VEJBUARBNLSQSF	InChI=1S/C14H20O2/c1-9(8-10(2)15)13-11(3)12(16)6-7-14(13,4)5/h8H,6-7H2,1-5H3	null	CC1=C(C(CCC1=O)(C)C)C(=CC(=O)C)C	2.72763634	""	YMDB Mine	34359738368	221.15396545184174	364.3257451057434	2065_Celastraceae_pos_sirius_red_2117
1669	1	1	1	0.06602546542048701	-80.73806225329845	0.9999999999999999	158.1284151310514	C14H18O2	[M + H]+	WJTJQQSXGKHQCK	InChI=1S/C14H18O2/c1-11-5-4-9-14(2,3)13(11)7-6-12(16)8-10-15/h6-8H,4-5,9H2,1-3H3	null	CC1=C(C(CCC1)(C)C)C=CC(=O)C=C=O	3.0999999	129730189	PubChem:(129730189)	2	219.13791663058632	257.10777819156647	1981_Celastraceae_pos_sirius_red_2024
1670	1	1	1	0.06600909079944636	-74.39223590427689	0.9999999999999999	99.79691822811317	C9H19NO	[M + H]+	FQKCORFEOSMWFU	InChI=1S/C9H19NO/c1-8-3-4-10(5-6-11)7-9(8)2/h8-9,11H,3-7H2,1-2H3	null	CC1CCN(CC1C)CCO	1.29999995	115873419	PubChem:(115873419)	2	158.15410731191457	376.24969084281474	501_Celastraceae_pos_sirius_red_503
1671	1	2	2	0.06595771730039988	-81.8789154117077	0.9999999999999999	162.10723955533317	C10H14O2	[M + H]+	FPRWDANXOYXXBS	InChI=1S/C10H14O2/c1-6(11)7-2-8-4-10(12)5-9(8)3-7/h7-9H,2-5H2,1H3	null	CC(=O)C1CC2CC(=O)CC2C1	0.400000006	130036723;130638027	PubChem:(130036723 130638027)	2	167.1068217509307	152.9390001296997	636_Celastraceae_pos_sirius_red_638
1672	1	2	2	N/A	-86.21067695353231	0.9999999999999999	162.10723955533317	C10H16O3	[M - H2O + H]+	MEJSTNRHLSVZST	InChI=1S/C10H16O3/c1-6(10(11)12)8-4-5-9(13-8)7-2-3-7/h6-9H,2-5H2,1H3,(H,11,12)	null	CC(C1CCC(O1)C2CC2)C(=O)O	1.5	137937867;137938074;137938240	PubChem:(137937867 137938074 137938240)	2	167.1068217509307	152.9390001296997	636_Celastraceae_pos_sirius_red_638
1673	1	1	1	0.06590979091883918	-74.69355188873806	0.9999999999999999	166.73510221313657	C13H20O2	[M + H]+	BMEZAYKYUDOADC	InChI=1S/C13H20O2/c1-10-5-4-8-13(2,3)12(10)7-6-11(15)9-14/h5,9,12H,4,6-8H2,1-3H3	null	CC1=CCCC(C1CCC(=O)C=O)(C)C	2.5	53689414	PubChem:(53689414)	2	209.1536589694091	184.59899961948395	1677_Celastraceae_pos_sirius_red_1704
1674	1	2	2	0.06554054800012625	-54.9873917121191	0.9999999999999999	180.52544703055923	C8H12O2	[M + H]+	OEKATORRSPXJHE	InChI=1S/C8H12O2/c1-6(9)7-4-2-3-5-8(7)10/h7H,2-5H2,1H3	2-acetyl-cyclohexanone	CC(=O)C1CCCCC1=O	0.899999976	13400;1551058;1715121;12176350;12176351;12176354;12176355	NORMAN:(NS00039192);PubChem:(13400 1551058 1715121 12176350 12176351 12176354 12176355);ZINC bio:(ZINC01688310);MeSH:(13400);PubMed;Biocyc:(CPD-12977)	272454	141.0909091702004	201.85399532318115	255_Celastraceae_pos_sirius_red_256
1675	1	2	2	N/A	-61.50606167834806	0.9999999999999999	180.52544703055923	C8H14O3	[M - H2O + H]+	TWSUWPLPZNCARG	InChI=1S/C8H14O3/c1-2-3-7-4-6(9)5-8(10)11-7/h6-7,9H,2-5H2,1H3	4-hydroxy-6-propyloxan-2-one	CCCC1CC(CC(=O)O1)O	0.899999976	13617298;13617299;58710896;130907047	COCONUT:(CNP0210234);Natural Products:(UNPD102052);PubChem:(13617298 13617299 58710896 130907047);SuperNatural:(SN00291330);YMDB Mine	34362916866	141.0909091702004	201.85399532318115	255_Celastraceae_pos_sirius_red_256
1676	1	1	1	0.06549856526849711	-82.70109628597258	0.9999999999999999	76.36295059495458	C14H14O2	[M + H]+	AGJMNYLBIZPTKE	InChI=1S/C14H14O2/c1-11(9-15)7-13-3-5-14(6-4-13)8-12(2)10-16/h3-10H,1-2H3	(2E,2''E)-3,3''-benzene-1,4-diylbis(2-methylprop-2-enal)	CC(=CC1=CC=C(C=C1)C=C(C)C=O)C=O	2.4000001	4046448;6378377;45925589	PubChem:(4046448 6378377 45925589)	2	215.10647899641629	265.62387228012085	1844_Celastraceae_pos_sirius_red_1876
1677	1	1	1	0.06543332537922845	-53.34244938344498	0.9999999999999999	27.274222207860216	C9H6O	[M + H]+	PZNXMMXGDNXAMY	InChI=1S/C9H6O/c10-8-4-7-9-5-2-1-3-6-9/h1-3,5-7H	3-phenylpropa-1,2-dien-1-one	C1=CC=C(C=C1)C=C=C=O	1.89999998	15242186	PubChem:(15242186)	2	131.04912752738377	252.5309944152832	158_Celastraceae_pos_sirius_red_159
