rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
3001	1	1	3	N/A	-248.93705189245662	0.7045226130653266	18.49869201447244	C15H10F3N5O	[M + Na]+	RFVIPMLBHAIEAX	InChI=1S/C15H10F3N5O/c16-15(17,18)13-12(21-20-10-6-8-19-9-7-10)14(24)23(22-13)11-4-2-1-3-5-11/h1-9,22H	null	C1=CC=C(C=C1)N2C(=O)C(=C(N2)C(F)(F)F)N=NC3=CC=NC=C3	3.29999995	3936925	COCONUT:(CNP0268811);PubChem:(3936925);SuperNatural:(SN00131260)	3145730	356.07322010705076	116.64462804794312	1373_P10_SIRIUS_1520
3002	1	1	1	0.08337061898277424	-420.7322331150416	0.9999999999999999	89.25357836790256	C15H17N5O6S	[M + H]+	VLCQZHSMCYCDJL	InChI=1S/C15H17N5O6S/c1-9-16-13(18-14(17-9)26-4)20(2)15(22)19-27(23,24)11-8-6-5-7-10(11)12(21)25-3/h5-8H,1-4H3,(H,19,22)	Express	CC1=NC(=NC(=N1)OC)N(C)C(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC	1.20000005	153909;51377236	SuperNatural:(SN00213637);ZINC bio:(ZINC00900618);additional;HSDB:(101200-48-0);MeSH:(153909);PubMed;NORMAN:(NS00005606);COCONUT:(CNP0037444);PubChem:(153909 51377236);CHEBI:(9678);PubChem class - bio and metabolites;KEGG:(C10962);PubChem class - safety and toxic;Training Set	87843686	396.09914347340003	96.23238801956177	1096_P10_SIRIUS_1213
3003	1	1	2	0.08326248670145191	-532.1210629230407	0.7125628140703518	65.8787184350586	C20H31N3O6	[M + Na]+	SRPBSVYYYLMYDM	InChI=1S/C20H31N3O6/c1-27-12-14-6-4-8-23(14)18-16(29-17(11-24)19(18)25)10-21-20(26)22-13-5-3-7-15(9-13)28-2/h3,5,7,9,14,16-19,24-25H,4,6,8,10-12H2,1-2H3,(H2,21,22,26)	null	COCC1CCCN1C2C(OC(C2O)CO)CNC(=O)NC3=CC(=CC=C3)OC	0.400000006	28961834	COCONUT:(CNP0012875 CNP0196125);PubChem:(28961834);SuperNatural:(SN00025427);ZINC bio:(ZINC20465322)	3153922	432.20849731577863	239.57257747650146	2867_P10_SIRIUS_3165
3004	1	1	1	0.08298027922931465	-311.60340178170065	0.9994974874371859	98.29004828413105	C13H18O6S	[M + H]+	PYUGJMDONVTYHR	InChI=1S/C13H18O6S/c1-10(9-19-20(15,16)17)13(14)8-5-11-3-6-12(18-2)7-4-11/h3-4,6-7,10H,5,8-9H2,1-2H3,(H,15,16,17)	null	CC(COS(=O)(=O)O)C(=O)CCC1=CC=C(C=C1)OC	1.20000005	131836955	HMDB:(132965);PubChem:(131836955);PubChem class - bio and metabolites	16777226	303.0896999990498	118.6302137374878	1407_P10_SIRIUS_1557
3005	1	2	2	0.082899718626158	-159.72408012260735	0.9999999999999999	76.37813397453726	C14H20O5	[M + H]+	DMRIUUMAZLWLQW	InChI=1S/C14H20O5/c1-4-6-11-9(8-10(15)14(17)18-3)13(16)12(19-11)7-5-2/h4-8,10-13,15-16H,1-3H3	null	CC=CC1C(C(=CC(C(=O)OC)O)C(O1)C=CC)O	0.400000006	10611946;10221028;102013220	COCONUT:(CNP0241920);Natural Products:(UNPD21246);PubChem:(10611946 10221028 102013220)	2129922	269.13779531812264	139.3170404434204	1677_P10_SIRIUS_1857
3006	1	2	2	N/A	-160.74410150593127	0.9999999999999999	76.37813397453726	C14H22O6	[M - H2O + H]+	AAXYWALBXKPTBM	InChI=1S/C14H22O6/c15-5-7-17-9-11-19-13-1-2-14(4-3-13)20-12-10-18-8-6-16/h1-4,15-16H,5-12H2	Benzene, 1,4-bis[2-(2-hydroxyethoxy)ethoxy]-	C1=CC(=CC=C1OCCOCCO)OCCOCCO	0.598383784	542500	COCONUT:(CNP0108970);PubChem:(542500);SuperNatural:(SN00123186);ZINC bio:(ZINC03844447)	3153922	269.13779531812264	139.3170404434204	1677_P10_SIRIUS_1857
3007	1	1	1	0.08282718516336622	-144.52657988436636	0.9999999999999999	46.422147755928194	C15H26N4O6	[M + H]+	WTWTZBIDXDERFG	InChI=1S/C15H26N4O6/c1-8(6-20)17-15(25)12(9(2)22)19-14(24)11(7-21)18-13(23)10-4-3-5-16-10/h6,8-12,16,21-22H,3-5,7H2,1-2H3,(H,17,25)(H,18,23)(H,19,24)	null	CC(C=O)NC(=O)C(C(C)O)NC(=O)C(CO)NC(=O)C1CCCN1	-2.5999999	91885520	PubChem:(91885520);PubChem class - bio and metabolites	16777218	359.19253243744737	39.48872253874486	156_P10_SIRIUS_185
3008	1	1	1	0.08266962723388652	-691.7498127979871	0.9994974874371858	125.57713557833816	C21H37N5O8	[M + H]+	JTRDJYIZIKCIRC	InChI=1S/C21H37N5O8/c1-10(2)7-14(25-18(30)12(22)9-17(28)29)20(32)26-15(8-11(3)4)19(31)24-13(21(33)34)5-6-16(23)27/h10-15H,5-9,22H2,1-4H3,(H2,23,27)(H,24,31)(H,25,30)(H,26,32)(H,28,29)(H,33,34)	5-amino-2-[[2-[[2-[(2-amino-3-carboxypropanoyl)amino]-4-methylpentanoyl]amino]-4-methylpentanoyl]amino]-5-oxopentanoic acid	CC(C)CC(C(=O)NC(CCC(=O)N)C(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)N	-1.17893457	18250700;137333724	PubChem:(18250700 137333724);CHEBI:(73429)	34	488.27227572902984	231.54284477233887	2819_P10_SIRIUS_3109
3009	1	3	3	0.08249887874454058	-54.24431399305894	0.9999999999999999	310.8440370561555	C15H20O3	[M - H2O + H]+	JNHKVMWTQCZYHK	InChI=1S/C15H20O3/c1-9-4-7-13(16)10(2)5-6-12-11(3)15(17)18-14(12)8-9/h8,12-14,16H,2-7H2,1H3	Artemorin	CC1=CC2C(CCC(=C)C(CC1)O)C(=C)C(=O)O2	2.92425418	99962;442170;5281428;5358984;6436816;13895724;101316882	COCONUT:(CNP0227192);KNApSAcK:(3222);Natural Products:(UNPD68741 UNPD122274 UNPD175921);PubChem:(99962 442170 5281428 5358984 6436816 13895724 101316882);SuperNatural:(SN00305950 SN00350037 SN00250809);CHEBI:(2853);KEGG:(C09345);PubMed	3178866	231.13799926105776	148.70328010059893	1836_P10_SIRIUS_2038
3010	1	3	3	N/A	-59.351508986204905	0.9999999999999999	310.8440370561555	C15H18O2	[M + H]+	AVLOGKPJWQCTLP	InChI=1S/C15H18O2/c1-8-4-7-12-10(3)15(16)17-14(12)13-9(2)5-6-11(8)13/h5,12-14H,3-4,6-7H2,1-2H3	(3aS,9aS,9bS)-6,9-dimethyl-3-methylidene-3a,4,5,7,9a,9b-hexahydroazuleno[4,5-b]furan-2-one	CC1=C2CC=C(C2C3C(CC1)C(=C)C(=O)O3)C	2.0999999	11791030;73102834;124935353	COCONUT:(CNP0203319);KNApSAcK:(20713);Natural Products:(UNPD109876);PubChem:(11791030 73102834 124935353);SuperNatural:(SN00302712)	3178514	231.13799926105776	148.70328010059893	1836_P10_SIRIUS_2038
3011	1	3	3	N/A	-75.79425262965623	0.9999999999999999	310.8440370561555	C15H22O4	[M - H4O2 + H]+	WSMKPZGGGQUUQW	InChI=1S/C15H22O4/c1-8-9-6-11-10(4-5-14(11,2)17)15(3,18)7-12(9)19-13(8)16/h9-12,17-18H,1,4-7H2,2-3H3	4alpha,10alpha-Dihydroxy-1beta(H),5beta(H)-guai-11(13)-en-8alpha,12-olide	CC1(CCC2C1CC3C(CC2(C)O)OC(=O)C3=C)O	1.20000005	636769;10730473;11140059;15275589;15275590;15275591;22297379;60198108	COCONUT:(CNP0108622);Natural Products:(UNPD69158 UNPD101881 UNPD137825 UNPD210262 UNPD126607 UNPD131239 UNPD100866 UNPD87172);PubChem:(636769 10730473 11140059 15275589 15275590 15275591 22297379 60198108);SuperNatural:(SN00323939 SN00310718 SN00304864 SN00376429 SN00278207 SN00368731 SN00289180)	3178498	231.13799926105776	148.70328010059893	1836_P10_SIRIUS_2038
3012	1	2	2	0.08213259585077216	-51.327415382985535	0.9999999999999999	52.83827953813869	C8H14O3	[M + H]+	AADJJWDBCQRALD	InChI=1S/C8H14O3/c9-7(10)6-8(11)4-2-1-3-5-8/h11H,1-6H2,(H,9,10)	Ambcb4041426	C1CCC(CC1)(CC(=O)O)O	1.20000005	248153;36690428	PubChem class - safety and toxic;PubChem:(248153 36690428);PubMed;CHEBI:(37276);KEGG Mine	8657043554	159.10114135559138	220.34221172332764	2735_P10_SIRIUS_3016
3013	1	2	2	N/A	-65.69639425142157	0.9999999999999999	52.83827953813869	C8H16O4	[M - H2O + H]+	AWGJZHDUIWLGAQ	InChI=1S/C8H16O4/c1-6(9)2-3-7(10)4-5-8(11)12/h6-7,9-10H,2-5H2,1H3,(H,11,12)	null	CC(CCC(CCC(=O)O)O)O	-0.100000001	23631072;74073041;90401423	COCONUT:(CNP0319928);Natural Products:(UNPD80729);PubChem:(23631072 74073041 90401423);SuperNatural:(SN00361714)	3178498	159.10114135559138	220.34221172332764	2735_P10_SIRIUS_3016
3014	1	1	1	0.08206974445340467	-526.2718613192894	0.9999999999999999	39.75183464057521	C21H30N4O6S	[M + H]+	UIBHYQQKGKAZNK	InChI=1S/C21H30N4O6S/c1-15(21(28)31-2)23-19(26)18-14-24(20(27)16-8-10-22-11-9-16)12-13-25(18)32(29,30)17-6-4-3-5-7-17/h3-7,15-16,18,22H,8-14H2,1-2H3,(H,23,26)	methyl (2R)-2-[[(2S)-1-(benzenesulfonyl)-4-(piperidine-4-carbonyl)piperazine-2-carbonyl]amino]propanoate	CC(C(=O)OC)NC(=O)C1CN(CCN1S(=O)(=O)C2=CC=CC=C2)C(=O)C3CCNCC3	0.100000001	7664001;7664002	COCONUT:(CNP0047341);PubChem:(7664001 7664002);SuperNatural:(SN00012003);ZINC bio:(ZINC05398674)	3153922	467.19450258476627	153.03317070007324	1900_P10_SIRIUS_2107
3015	1	1	1	0.08195234723756119	-38.57824760023209	0.9999999999999999	13.660954011984208	C9H10	[M + H]+	QROGIFZRVHSFLM	InChI=1S/C9H10/c1-2-6-9-7-4-3-5-8-9/h2-8H,1H3	Styrene, (E)-	CC=CC1=CC=CC=C1	2.83140039	12500;252324;252325;12221363;12221365;12221366;54243389;54243391;101680303;139254232;138965834	SuperNatural:(SN00162094);ZINC bio:(ZINC01692469 ZINC67803068);HSDB:(637-50-3);MeSH:(252325);PubMed;NORMAN:(NS00035545);COCONUT:(CNP0155788);Natural Products:(UNPD83559);PubChem:(12500 252324 252325 12221363 12221365 12221366 54243389 54243391 101680303 139254232 138965834);YMDB Mine;PubChem class - safety and toxic;KEGG Mine	43020231238	119.08587547925477	228.17281007766724	2802_P10_SIRIUS_3090
3016	1	3	3	0.0815696340672903	-49.141237417336384	0.9999999999999999	249.85138091643344	C15H22O	[M + H]+	KOBSLTSXWKEUCB	InChI=1S/C15H22O/c1-9(2)13-8-14-10(3)5-6-12(14)11(4)7-15(13)16/h11-12H,5-8H2,1-4H3	null	CC1CC(=O)C(=C(C)C)CC2=C(CCC12)C	3.20000005	50922710;75582266	COCONUT:(CNP0179091);HMDB:(38201);Natural Products:(UNPD129909);PubChem:(50922710 75582266);SuperNatural:(SN00269674);PubChem class - bio and metabolites	19955722	219.17429132853854	122.96671986579895	1473_P10_SIRIUS_1632
3017	1	3	3	N/A	-60.89931862373491	0.9999999999999999	249.85138091643344	C15H26O3	[M - H4O2 + H]+	KAHAKMSPIVIBRW	InChI=1S/C15H26O3/c1-9-10(8-16)5-6-15(4,18)11-7-14(2,3)13(17)12(9)11/h10-11,13,16-18H,5-8H2,1-4H3	null	CC1=C2C(CC(C2O)(C)C)C(CCC1CO)(C)O	0.5	46872468	COCONUT:(CNP0306813);Natural Products:(UNPD72432);PubChem:(46872468);SuperNatural:(SN00359816)	3178498	219.17429132853854	122.96671986579895	1473_P10_SIRIUS_1632
3018	1	3	3	N/A	-66.95741864432061	0.9999999999999999	249.85138091643344	C15H24O2	[M - H2O + H]+	CDVMOSRXPDTXBF	InChI=1S/C15H24O2/c1-10-8-12(17)13-14(2,3)6-5-7-15(13,4)11(10)9-16/h8,11,13,16H,5-7,9H2,1-4H3	(4S,4aR,8aS)-4-(hydroxymethyl)-3,4a,8,8-tetramethyl-5,6,7,8a-tetrahydro-4H-naphthalen-1-one	CC1=CC(=O)C2C(CCCC2(C1CO)C)(C)C	2.79999995	14489274;11241847;38352447	COCONUT:(CNP0348742);PubChem:(14489274 11241847 38352447);SuperNatural:(SN00029019 SN00029018);ZINC bio:(ZINC31159935 ZINC31159938);additional;Training Set	3694594	219.17429132853854	122.96671986579895	1473_P10_SIRIUS_1632
3019	1	3	3	0.08156935719227179	-62.739542748426274	0.9999999999999999	208.62903518513136	C15H22O4	[M + H]+	NBRKAFIHDFEBCP	InChI=1S/C15H22O4/c1-9-3-4-14(7-16)11(5-9)19-12-10(17)6-13(14,2)15(12)8-18-15/h5,10-12,16-17H,3-4,6-8H2,1-2H3	Isoverrucarol	CC1=CC2C(CC1)(C3(CC(C(C34CO4)O2)O)C)CO	0.0	534490;162331;9881792;21124081;50918830	COCONUT:(CNP0186385);Natural Products:(UNPD61579 UNPD117897);PubChem:(534490 162331 9881792 21124081 50918830);SuperNatural:(SN00270693 SN00400050);MeSH:(162331);PubMed	3178566	267.1593043806783	96.71142339706421	1101_P10_SIRIUS_1218
3020	1	3	3	N/A	-65.77653268015158	0.9999999999999999	208.62903518513136	C15H24O5	[M - H2O + H]+	MHDKXDYEBCGWJH	InChI=1S/C15H24O5/c1-8-4-11(18)13(2,5-9(8)16)14(3)6-10(17)12(19)15(14)7-20-15/h4,9-12,16-19H,5-7H2,1-3H3	null	CC1=CC(C(CC1O)(C)C2(CC(C(C23CO3)O)O)C)O	-0.899999976	134823880;134824540	PubChem:(134823880 134824540);COCONUT:(CNP0274986)	2097154	267.1593043806783	96.71142339706421	1101_P10_SIRIUS_1218
3021	1	3	3	N/A	-111.58191602600141	0.9999999999999999	208.62903518513136	C15H26O6	[M - H4O2 + H]+	SDFCNZLZFKFVJW	InChI=1S/C15H26O6/c1-12(2)4-7-8(5-12)13(3)10(18)11(19)15(13,21)14(20,6-16)9(7)17/h7-11,16-21H,4-6H2,1-3H3	null	CC1(CC2C(C1)C3(C(C(C3(C(C2O)(CO)O)O)O)O)C)C	-0.800000012	102027218	COCONUT:(CNP0263105);Natural Products:(UNPD34270);PubChem:(102027218);SuperNatural:(SN00370710)	3178498	267.1593043806783	96.71142339706421	1101_P10_SIRIUS_1218
3022	1	1	1	0.08110799726851513	-183.3865283438704	0.9979899497487437	90.54382792018464	C10H25NO6P2	[M + H]+	UVNRZRWWHRXZCI	InChI=1S/C10H25NO6P2/c1-6-11(18(12,14-7-2)15-8-3)19(13,16-9-4)17-10-5/h6-10H2,1-5H3	Bis(diethoxyphosphoryl)-ethylamine	CCN(P(=O)(OCC)OCC)P(=O)(OCC)OCC	1.0	77216	PubChem:(77216);PubChem class - safety and toxic	67108866	318.1224293342153	104.37203998229272	1217_P10_SIRIUS_1343
3023	1	1	1	0.08109643347035755	-182.47258844125872	0.9994974874371858	44.90525555418878	C21H43NO3S	[M + K]+	JACPTQMMZGZAOL	InChI=1S/C21H43NO3S/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-22(2)20-21-26(23,24)25/h10-11H,3-9,12-21H2,1-2H3,(H,23,24,25)	2-[methyl-[(E)-octadec-9-enyl]amino]ethanesulfonic acid	CCCCCCCCC=CCCCCCCCCN(C)CCS(=O)(=O)O	4.80000019	82175;6436356;6912864	PubChem:(82175 6436356 6912864);NORMAN:(NS00022738)	262146	428.258349373054	51.22622609138489	336_P10_SIRIUS_381
3024	1	1	1	0.0808695292473739	-836.1030732898295	0.9999999999999999	50.35418219799389	C20H40N4O8	[M + Na]+	RNBRFANQNIXKOX	InChI=1S/C20H40N4O8/c1-20(28)8-29-19(14(27)17(20)24-3)32-16-12(25)6-11(22)15(13(16)26)31-18-10(21)5-4-9(30-18)7-23-2/h9-19,23-28H,4-8,21-22H2,1-3H3	null	CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CNC)N)N)O)O	-4.30000019	101284883;139589082	COCONUT:(CNP0181691);Natural Products:(UNPD101142);PubChem:(101284883 139589082)	2129922	487.2761336463696	52.60886549949646	350_P10_SIRIUS_395
3025	1	1	1	0.08030989901631817	-230.90781297418494	0.9999999999999999	12.28356697184175	C23H30O7	[M + Na]+	BJMZZPKIBSAQBA	InChI=1S/C23H30O7/c1-12-13(2)22(15-10-18(27-5)23(29-7)19(11-15)28-6)30-21(12)14-8-16(25-3)20(24)17(9-14)26-4/h8-13,21-22,24H,1-7H3	null	CC1C(C(OC1C2=CC(=C(C(=C2)OC)O)OC)C3=CC(=C(C(=C3)OC)OC)OC)C	4.0	24796592;76335614;102520995	COCONUT:(CNP0206961);Natural Products:(UNPD215402 UNPD181403 UNPD37646);PubChem:(24796592 76335614 102520995);SuperNatural:(SN00397729 SN00143351);PubMed;KEGG Mine	8593113154	441.1876990932549	209.16791439056396	2611_P10_SIRIUS_2882
3026	1	2	2	0.07977187828848274	-72.53337186586022	0.9999999999999999	118.7207824462791	C15H20O3	[M + H]+	YEBBNBFYYOZDQD	InChI=1S/C15H20O3/c1-8-5-4-6-15(3)11(16)7-10-9(2)14(17)18-13(10)12(8)15/h10-11,13,16H,2,4-7H2,1,3H3	null	CC1=C2C3C(CC(C2(CCC1)C)O)C(=C)C(=O)O3	2.59745383	""	KNApSAcK:(13047);KEGG Mine	8589934608	249.14861627596076	87.29211330413818	962_P10_SIRIUS_1069
3027	1	2	2	N/A	-81.35539760488092	0.9999999999999999	118.7207824462791	C15H22O4	[M - H2O + H]+	UUZWMJQAEYBHAO	InChI=1S/C15H22O4/c1-14(2)4-9-11(6-14)15(3,18)5-8-10(12(9)16)7-19-13(8)17/h9,11-12,16,18H,4-7H2,1-3H3	Lactarorufin A	CC1(CC2C(C1)C(CC3=C(C2O)COC3=O)(C)O)C	0.699999988	10869217;13995409;13995410;56842298;95790296;95790297;95790298;95790299;98769520;98769522;124853738;124355971	COCONUT:(CNP0126013);KNApSAcK:(21545);Natural Products:(UNPD133301 UNPD66177 UNPD165662);PubChem:(10869217 13995409 13995410 56842298 95790296 95790297 95790298 95790299 98769520 98769522 124853738 124355971);SuperNatural:(SN00041970 SN00041969 SN00247348 SN00041971 SN00331330 SN00296383 SN00041972);ZINC bio:(ZINC72320412 ZINC72320413 ZINC72320414 ZINC72320415);additional;Training Set;PubMed	3727442	249.14861627596076	87.29211330413818	962_P10_SIRIUS_1069
3028	1	1	1	0.07953670737642102	-159.54103225989138	0.9999999999999999	9.782353639283347	C7H10NO3P	[M + Na]+	NEKHKXMBGWNTOO	InChI=1S/C7H10NO3P/c8-7-3-1-6(2-4-7)5-12(9,10)11/h1-4H,5,8H2,(H2,9,10,11)	4-Aminobenzylphosphonic acid	C1=CC(=CC=C1CP(=O)(O)O)N	-0.800000012	223978;23419949	PubChem class - safety and toxic;PubChem:(223978 23419949);PubMed	67108930	210.02925175518314	52.5250518321991	349_P10_SIRIUS_394
3029	1	2	2	0.07941969164604451	-69.51798125958844	0.9999999999999999	226.80838945017555	C15H22O4	[M - H2O + H]+	UUZWMJQAEYBHAO	InChI=1S/C15H22O4/c1-14(2)4-9-11(6-14)15(3,18)5-8-10(12(9)16)7-19-13(8)17/h9,11-12,16,18H,4-7H2,1-3H3	Lactarorufin A	CC1(CC2C(C1)C(CC3=C(C2O)COC3=O)(C)O)C	0.699999988	10869217;13995409;13995410;56842298;95790296;95790297;95790298;95790299;98769520;98769522;124853738;124355971	COCONUT:(CNP0126013);KNApSAcK:(21545);Natural Products:(UNPD133301 UNPD66177 UNPD165662);PubChem:(10869217 13995409 13995410 56842298 95790296 95790297 95790298 95790299 98769520 98769522 124853738 124355971);SuperNatural:(SN00041970 SN00041969 SN00247348 SN00041971 SN00331330 SN00296383 SN00041972);ZINC bio:(ZINC72320412 ZINC72320413 ZINC72320414 ZINC72320415);additional;Training Set;PubMed	3727442	249.1481150752104	259.62026596069336	2982_P10_SIRIUS_3312
3030	1	2	2	N/A	-91.37557923633577	0.9999999999999999	226.80838945017555	C15H20O3	[M + H]+	KOZHGHBBKHOGEC	InChI=1S/C15H20O3/c1-9-5-4-6-10(2)13(16)8-12-11(3)15(17)18-14(12)7-9/h5,12-14,16H,2-4,6-8H2,1H3	null	CC1=CCCC(=C)C(CC2C(C1)OC(=O)C2=C)O	1.89999998	57335327;101324836	COCONUT:(CNP0112166);KNApSAcK:(12384);Natural Products:(UNPD144668 UNPD39704 UNPD226001);PubChem:(57335327 101324836);SuperNatural:(SN00303706 SN00280977)	3178514	249.1481150752104	259.62026596069336	2982_P10_SIRIUS_3312
3031	1	1	1	0.07910520575367672	-370.9305555031263	0.9999999999999999	73.03357915613456	C11H8FN3OS	[M + H]+	ILBWUZVFHLBMOR	InChI=1S/C11H8FN3OS/c1-6-4-10(16)15(14-6)11-13-8-3-2-7(12)5-9(8)17-11/h2-5,14H,1H3	1-(6-Fluoro-2-benzothiazolyl)-3-methyl-1H-pyrazol-5-ol	CC1=CC(=O)N(N1)C2=NC3=C(S2)C=C(C=C3)F	2.70000005	3021993	PubChem:(3021993);PubChem class - safety and toxic	67108866	250.04440655509143	74.73503351211548	731_P10_SIRIUS_809
3032	1	1	1	0.0787330537838979	-92.47900219893717	0.9999999999999999	170.54029589554065	C15H22O3	[M + H]+	WBLTVUMJMJIOGQ	InChI=1S/C15H22O3/c1-8-4-5-10-9(13(17)18)6-11-12(16)14(2,3)7-15(8,10)11/h6,8,10-12,16H,4-5,7H2,1-3H3,(H,17,18)	pentalenate	CC1CCC2C13CC(C(C3C=C2C(=O)O)O)(C)C	2.70000005	10988713;15706640;45782787;51694453;51694455;51694457;70678937;71448994;90658739;90658740;92468395;98621382;98621386;101637937;124871104;124871105	SuperNatural:(SN00034330 SN00034328 SN00034329 SN00034331 SN00260103);ZINC bio:(ZINC35465669 ZINC35465671 ZINC35465673 ZINC35465675);PubMed;COCONUT:(CNP0047989 CNP0226928);KNApSAcK:(21800);Natural Products:(UNPD29846);PubChem:(10988713 15706640 45782787 51694453 51694455 51694457 70678937 71448994 90658739 90658740 92468395 98621382 98621386 101637937 124871104 124871105);CHEBI:(68649 68665);PubChem class - bio and metabolites;KEGG:(C20405);Training Set;Biocyc:(CPDMETA-13643)	19982706	251.16405907627924	148.12237858772278	1805_P10_SIRIUS_2004
3033	1	1	1	0.07858077014305534	-134.0168866168342	0.9999999999999999	14.250885466937994	C11H21N3	[M + Na]+	HSMAVZYQDXUJLK	InChI=1S/C11H21N3/c1-9(2)7-11(6,8-12)14-13-10(3,4)5/h9H,7H2,1-6H3	2-(tert-butyldiazenyl)-2,4-dimethylpentanenitrile	CC(C)CC(C)(C#N)N=NC(C)(C)C	3.0999999	91931;87996635	PubChem:(91931 87996635);NORMAN:(NS00053661)	262146	218.16207291228247	212.48947620391846	2641_P10_SIRIUS_2914
3034	1	1	2	N/A	-1046.456326515083	0.9040201005025127	39.905385192396736	C15H23N7O3	[M + Na]+	YWJCZGDVJQLZET	InChI=1S/C15H23N7O3/c1-21(5-3-2-4-16)6-9-11(23)12(24)15(25-9)22-8-20-10-13(17)18-7-19-14(10)22/h2-3,7-9,11-12,15,23-24H,4-6,16H2,1H3,(H2,17,18,19)	Abeado	CN(CC=CCN)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O	-2.0211904	65022;462073;6436013;6474401;14722762;57258817;57464936;58260334;67852740;89975846;118585274;123703267;123862042;134693049	MeSH:(462073 6436013 6474401);PubChem:(65022 462073 6436013 6474401 14722762 57258817 57464936 58260334 67852740 89975846 118585274 123703267 123862042 134693049);PubMed	70	372.1767946331672	62.40106523036957	516_P10_SIRIUS_576
3035	1	2	2	0.07851334549490924	-71.17030868566835	0.9999999999999999	163.6570870831285	C15H24O3	[M - H2O + H]+	LVQOBXLJXOFPFL	InChI=1S/C15H24O3/c1-13(2)5-11-10(12(13)18)4-9(6-16)15(8-17)7-14(11,15)3/h4,10-12,16-18H,5-8H2,1-3H3	null	CC1(CC2C(C1O)C=C(C3(C2(C3)C)CO)CO)C	0.699999988	101131588	COCONUT:(CNP0313397);Natural Products:(UNPD160980);PubChem:(101131588);SuperNatural:(SN00258725)	3178498	235.16921082669523	213.38674776256084	2629_P10_SIRIUS_2900
3036	1	2	2	N/A	-80.87025836108626	0.9999999999999999	163.6570870831285	C15H22O2	[M + H]+	GVUHIWDAWNDBKR	InChI=1S/C15H22O2/c1-10-5-4-6-11(9-16)14(17)7-13-12(10)8-15(13,2)3/h6,12-13,16H,1,4-5,7-9H2,2-3H3	(1R,4Z,9S)-4-(hydroxymethyl)-11,11-dimethyl-8-methylidenebicyclo[7.2.0]undec-4-en-3-one	CC1(CC2C1CC(=O)C(=CCCC2=C)CO)C	2.79999995	13970045	COCONUT:(CNP0226731);Natural Products:(UNPD78613 UNPD105439);PubChem:(13970045);SuperNatural:(SN00036710 SN00364269);ZINC bio:(ZINC13483054);additional;Training Set	3727362	235.16921082669523	213.38674776256084	2629_P10_SIRIUS_2900
3037	1	1	1	0.07837370980345343	-476.672622578359	0.9999999999999999	81.66687222679039	C23H36N2O6	[M + Na]+	YHMHDXYEQCWMCT	InChI=1S/C23H36N2O6/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-22(26)31-23-19(2)17-20(24(27)28)18-21(23)25(29)30/h17-18H,3-16H2,1-2H3	4,6-Dinitro-o-tolyl palmitate	CCCCCCCCCCCCCCCC(=O)OC1=C(C=C(C=C1C)[N+](=O)[O-])[N+](=O)[O-]	9.0	116370	PubChem:(116370);PubChem class - safety and toxic	67108866	459.2443780988971	65.0408038822934	571_P10_SIRIUS_635
3038	1	1	2	N/A	-505.93868907692956	0.9718592964824123	62.00739892759729	C13H14N4O8S	[M + Na]+	DQTIIYOPXVPKDM	InChI=1S/C13H14N4O8S/c14-11(26)8-12(16-3-18)17(2-15-8)13-10(24-6-21)9(23-5-20)7(25-13)1-22-4-19/h2-7,9-10,13H,1H2,(H2,14,26)(H,16,18)	Formamide,3,5-tri-O-formyl-.beta.-D- ribofuranosyl)-1H-imidazol-5-yl]-	C1=NC(=C(N1C2C(C(C(O2)COC=O)OC=O)OC=O)NC=O)C(=S)N	-1.10000002	3034615;3422689;92233254;92233255;92233256;92233257	PubChem:(3034615 3422689 92233254 92233255 92233256 92233257);MeSH:(3034615 3422689)	6	409.0427148711858	28.65204155445099	66_P10_SIRIUS_80
3039	1	1	1	0.07788850980161718	-38.74420780743311	0.9999999999999999	78.18943553806022	C15H24	[M + H]+	XOTMHDVYZZBKEJ	InChI=1S/C15H24/c1-13-7-4-9-14(2)11-6-12-15(3)10-5-8-13/h7,10-11H,4-6,8-9,12H2,1-3H3	Trimethylcyclododeca-1,5,9-triene	CC1=CCCC(=CCCC(=CCC1)C)C	3.9000001	88771;6024614;5365777;6364537;12536882;123170423;134688289;139597866	NORMAN:(NS00026778);PubChem class - safety and toxic;PubChem:(88771 6024614 5365777 6364537 12536882 123170423 134688289 139597866)	67371010	205.19503373975314	183.78652095794678	2306_P10_SIRIUS_2549
