id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
3187_P10_SIRIUS_3574	C12H27B2N3O6	[M + H]+	C12H27B2N3O6	Amino acids and Peptides	0.925978422164917	Small peptides	0.9992830157279968	Dipeptides	0.5119917392730713	N-acyl-alpha amino acids and derivatives	0.6208977103233337	Amino acids and derivatives	0.9966678023338318	Amino acids, peptides, and analogues	0.9963518381118774	Carboxylic acids and derivatives	0.9991752505302429	Organic acids and derivatives	0.9999945163726807	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Boronic acids; Organometallic compounds; Monoalkylamines; Carboxylic acid amides; Boronic acid derivatives; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Organometalloid compounds; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Organoboron compounds; Organic salts; Fatty Acyls; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Organopnictogen compounds; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2929_P10_SIRIUS_3242	C15H22O2	[M + H]+	C15H22O2	Terpenoids	0.9940693378448486	Sesquiterpenoids	0.9791353344917297	Drimane sesquiterpenoids	0.1501818746328354	Sesquiterpenoids	0.7375638484954834			Sesquiterpenoids	0.7375638484954834	Prenol lipids	0.5188730359077454	Lipids and lipid-like molecules	0.5716956257820129	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2929_P10_SIRIUS_3242	C15H24O3	[M - H2O + H]+	C15H22O2	Terpenoids	0.9940693378448486	Sesquiterpenoids	0.9791353344917297	Drimane sesquiterpenoids	0.1501818746328354	Sesquiterpenoids	0.7375638484954834			Sesquiterpenoids	0.7375638484954834	Prenol lipids	0.5188730359077454	Lipids and lipid-like molecules	0.5716956257820129	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Primary alcohols; Organooxygen compounds; Sesquiterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2272_P10_SIRIUS_2511	C15H20O2	[M + H]+	C15H20O2	Terpenoids	0.9939042925834656	Sesquiterpenoids	0.9688039422035217	Eremophilane sesquiterpenoids	0.20131456851959229	Sesquiterpenoids	0.7593732476234436			Sesquiterpenoids	0.7593732476234436	Prenol lipids	0.7061164379119873	Lipids and lipid-like molecules	0.6493834257125854	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
3067_P10_SIRIUS_3413	C31H53N5O8	[M + Na]+	C31H53N5O8	Amino acids and Peptides	0.9945776462554932	Oligopeptides	0.9785977005958557	Cyclic peptides	0.9914692044258118	Oligopeptides	0.7097774744033813	Peptides	0.9758960008621216	Amino acids, peptides, and analogues	0.9998144507408142	Carboxylic acids and derivatives	0.9999330043792725	Organic acids and derivatives	0.9999984502792358	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Cyclic peptides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
2273_P10_SIRIUS_2512	C16H17NO	[M + H]+	C16H17NO	Amino acids and Peptides	0.7526748776435852	Phenylpropanoids (C6-C3)	0.7526172995567322	Cinnamic acid amides	0.5033308267593384	Phenylacetamides	0.9835168719291687			Phenylacetamides	0.9835168719291687	Benzene and substituted derivatives	0.9999370574951172	Benzenoids	0.9999972581863403	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenylacetamides; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2666_P10_SIRIUS_2944	C29H26N4O4	[M + H]+	C29H26N4O4	Alkaloids	0.8583020567893982	Anthranilic acid alkaloids	0.5000623464584351	Quinazoline alkaloids	0.24138684570789337	Alpha amino acids and derivatives	0.6990957856178284	Amino acids and derivatives	0.5330848693847656	Amino acids, peptides, and analogues	0.5429628491401672	Carboxylic acids and derivatives	0.993263840675354	Organic acids and derivatives	0.9949504137039185	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2930_P10_SIRIUS_3243	C17H26O4	[M + H]+	C17H26O4	Terpenoids	0.9150588512420654	Sesquiterpenoids	0.9236865639686584	Caryophyllane sesquiterpenoids	0.5208715200424194	Sesquiterpenoids	0.5970762968063354			Sesquiterpenoids	0.5970762968063354	Prenol lipids	0.4320586025714874	Lipids and lipid-like molecules	0.46562567353248596	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Sesquiterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
3188_P10_SIRIUS_3575	C36H58N4O7	[M + H]+	C36H58N4O7	Amino acids and Peptides	0.9440327286720276	Oligopeptides	0.8758087158203125	Cyclic peptides	0.8542717695236206	Depsipeptides	0.5401787161827087			Depsipeptides	0.5401787161827087	Peptidomimetics	0.3347456753253937	Organic acids and derivatives	0.9998723268508911	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Depsipeptides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3188_P10_SIRIUS_3575	C36H60N4O8	[M - H2O + H]+	C36H58N4O7	Amino acids and Peptides	0.9440327286720276	Oligopeptides	0.8758087158203125	Cyclic peptides	0.8542717695236206	N-acyl-alpha amino acids	0.3793700635433197	Amino acids and derivatives	0.9316339492797852	Amino acids, peptides, and analogues	0.949041485786438	Carboxylic acids and derivatives	0.9827967882156372	Organic acids and derivatives	0.9998723268508911	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3188_P10_SIRIUS_3575	C36H62N4O9	[M - H4O2 + H]+	C36H58N4O7	Amino acids and Peptides	0.9440327286720276	Oligopeptides	0.8758087158203125	Cyclic peptides	0.8542717695236206	N-acyl-alpha amino acids and derivatives	0.3160473108291626	Amino acids and derivatives	0.9316339492797852	Amino acids, peptides, and analogues	0.949041485786438	Carboxylic acids and derivatives	0.9827967882156372	Organic acids and derivatives	0.9998723268508911	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2388_P10_SIRIUS_2637	C17H11N3O3	[M + H]+	C17H11N3O3	Alkaloids	0.6764426231384277	Nicotinic acid alkaloids	0.5250546932220459	Pyridine alkaloids	0.5497548580169678	1-hydroxy-2-unsubstituted benzenoids	0.5884260535240173			1-hydroxy-2-unsubstituted benzenoids	0.5884260535240173	Phenols	0.7236506938934326	Benzenoids	0.998971700668335	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Phenols; Organonitrogen compounds; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
2791_P10_SIRIUS_3079	C23H30O6	[M + H]+	C23H30O6	Terpenoids	0.9863671660423279	Sesquiterpenoids	0.8212146162986755	Eremophilane sesquiterpenoids	0.2348899245262146	Sesquiterpenoids	0.7410606741905212			Sesquiterpenoids	0.7410606741905212	Prenol lipids	0.8543041348457336	Lipids and lipid-like molecules	0.9889899492263794	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Sesquiterpenoids; Carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
3068_P10_SIRIUS_3414	C44H89N2	[M + H]+	C44H89N2	Alkaloids	0.6686090230941772	Pseudoalkaloids (transamidation)	0.1727501004934311	Steroidal alkaloids	0.48448625206947327	Steroidal alkaloids	0.8311958312988281			Steroidal alkaloids	0.8311958312988281	Steroids and steroid derivatives	0.6217526197433472	Lipids and lipid-like molecules	0.6481526494026184	Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Prenol lipids; Organonitrogen compounds; Trialkylamines; Azasteroids and derivatives; Amines; Tertiary amines; Steroidal alkaloids; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
2525_P10_SIRIUS_2787	C24H31NO7	[M + H]+	C24H31NO7	Alkaloids	0.9983179569244385	Tetramate alkaloids	0.9896119236946106	Simple tetramate alkaloids	0.9998493194580078	Sesquiterpenoids	0.9303015470504761			Sesquiterpenoids	0.9303015470504761	Prenol lipids	0.8986510038375854	Lipids and lipid-like molecules	0.9840197563171387	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Oxazinanes; Ketones; Alcohols and polyols; Epoxides; Lactams; Pyrrolidines; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Morpholines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Pyrrolidones; Dialkyl ethers; Carboxylic acid esters; Enones; Sesquiterpenoids; Secondary carboxylic acid amides; Tertiary alcohols; Carbonyl compounds; Amines; Alkanolamines; Pyrrolidine-2-ones; Alpha,beta-unsaturated carbonyl compounds; Methyl esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Alpha,beta-unsaturated ketones; Alpha-branched alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2525_P10_SIRIUS_2787	C24H33NO8	[M - H2O + H]+	C24H31NO7	Alkaloids	0.9983179569244385	Tetramate alkaloids	0.9896119236946106	Simple tetramate alkaloids	0.9998493194580078	Sesquiterpenoids	0.9303015470504761			Sesquiterpenoids	0.9303015470504761	Prenol lipids	0.8986510038375854	Lipids and lipid-like molecules	0.9840197563171387	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Oxazinanes; Ketones; Alcohols and polyols; Epoxides; Lactams; Pyrrolidines; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Morpholines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Pyrrolidones; Dialkyl ethers; Carboxylic acid esters; Enones; Sesquiterpenoids; Secondary carboxylic acid amides; Tertiary alcohols; Carbonyl compounds; Amines; Alkanolamines; Pyrrolidine-2-ones; Alpha,beta-unsaturated carbonyl compounds; Methyl esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Alpha,beta-unsaturated ketones; Alpha-branched alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2932_P10_SIRIUS_3245	C34H62O13	[M + Na]+	C34H62O13	Fatty acids	0.8149392604827881	Macrolides	0.36013391613960266	Macrolide lactones	0.19245275855064392	Macrolides and analogues	0.6902655363082886					Macrolides and analogues	0.6902655363082886	Phenylpropanoids and polyketides	0.5999857783317566	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2792_P10_SIRIUS_3080	C24H27N3O2	[M + H]+	C24H27N3O2	Amino acids and Peptides	0.9955554604530334	Peptide alkaloids	0.9818024039268494	Indole diketopiperazine alkaloids (L-Trp, L-Ala)	0.8888746500015259	Alpha amino acids and derivatives	0.9758944511413574	Amino acids and derivatives	0.974012553691864	Amino acids, peptides, and analogues	0.9759680032730103	Carboxylic acids and derivatives	0.5957434177398682	Organic acids and derivatives	0.18081147968769073	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Lactams; Piperazines; Indoles and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Dioxopiperazines; Carbonyl compounds; Substituted pyrroles; Diazinanes; Benzenoids; Indoles; N-alkylpiperazines; 2,5-dioxopiperazines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2667_P10_SIRIUS_2945	C23H30O8	[M - H2O + H]+	C23H28O7	Terpenoids	0.9520319700241089	Sesquiterpenoids	0.8246222734451294	Tetraketide meroterpenoids	0.12473627179861069	Benzodioxoles	0.557579755783081					Benzodioxoles	0.557579755783081	Organoheterocyclic compounds	0.9849143624305725	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Benzodioxoles; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Acetals; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
